category,rating,label,text_
Clothing_Shoes_and_Jewelry_5,5.0,OR,"They fit perfectly (even at the calves!) and are super comfortable to walk around in (level surfaces, up and down stairs etc). A little disappointed that the buckles on the back are only cosmetic, but the soles are so bad-ass (compared to most other women's fashion boots). Can't wait to try them out on ice / snow. Winter, bring it on!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,This shirt fits great! So comfy and looks exactly like it does in the picture.
Clothing_Shoes_and_Jewelry_5,3.0,OR,Fits well.  Just a plain black pump.  Not especially stylish but fits my need for a plain black pump.
Clothing_Shoes_and_Jewelry_5,5.0,OR,Started out feeling a little small but ones I had them on for awhile they fit perfectly and were very comfortable.
Clothing_Shoes_and_Jewelry_5,4.0,OR,Comfy but not quite as good for my foot as Converse (I have a flat foot that's picky)
Clothing_Shoes_and_Jewelry_5,4.0,OR,"I was a little skeptical after reading some of the reviews on this bag, but I was pleasantly surprised with it once it arrived. First of all, this is a very, very large bag. Almost too big for everyday use. It would be a great diaper bag or travel bag. It comes with a removable shoulder strap which is great. It has several pockets, but they're quite large as well. A drop in bag organizer would be great for this. The quality is a little less that I would like. The canvas is very thin and the lining is this as well. I'm not sure how this bag would hold up to everyday use. I checked the stitching on it and it seems pretty sturdy. My favorite thing about this handbag is the color. I got the yellow and blue and I think it's absolutely gorgeous. My only worry about this bag is how well it will hold up over time, but I will update my review if needed. At this point, I would recommend this bag to anyone needing a larger than normal tote. This would definitely have you covered."
Clothing_Shoes_and_Jewelry_5,3.0,OR,"I love the shoes for fit and comfort, but the shoes are beginning to show evidence of the silver color peeling off! They are very comfortable and I can wear them for long periods but they are wearing out, or something. I am fairly careful with shoes and they haven't been wet, or ill-treated. No complaints about the fit or comfort but am disappointed in the quality. Won't be able to wear them much longer."
Clothing_Shoes_and_Jewelry_5,5.0,OR,"i loved this dress, great fit for my 5ft petite frame and amazing colour!"
Clothing_Shoes_and_Jewelry_5,5.0,OR,I have back issues in the L1-L3 region and these help keep those issues at bay and are way more comfortable to wear than any other NB shoe I have worn so far.
Clothing_Shoes_and_Jewelry_5,4.0,OR,Cute little purse. Gave it to my sister as a gift.  Perfect with jeans or other casual outfits.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"I use this hoodie when I'm on my motorcycle to keep warm and to keep the sun from burning me alive on cool days. It definitely gets the job done and I will be ordering another one.
FYI It's not going to keep you warn in real winter weather as to be expected."
Clothing_Shoes_and_Jewelry_5,5.0,OR,The foot beds start off hard but mold to your feet over time. I normally wear a size 10 but went a full size up to fit comfortably. Love the styles. Extremely cute. Well made and a huge difference for my plantar fasciatis. Not as painful as I am on my feet a lot. Bought a couple more pairs to invest in my feet and overall comfort. Unfortunately at the larger sizes have fewer selections.
Clothing_Shoes_and_Jewelry_5,5.0,OR,"The style and fit were perfect for my granddaughter, she loved it.  Was well made with a lot of detail."
Clothing_Shoes_and_Jewelry_5,4.0,OR,"way too small (as a size 11 M, normally) to really try out."
Clothing_Shoes_and_Jewelry_5,5.0,OR,I ordered three same style dresses from different brands and ended up returning the other two and keeping this one. I ordered a large which fit a little snug but flattered my figure nicely. The material is very stretchy and the peplum helps hide any tummy bulges. I wore it to my brother's wedding and got so many compliments on how beautiful and elegant my dress was! I loved it. Very classy and elegant for a very affordable price. Would highly recommend this brand and style over the others.
Clothing_Shoes_and_Jewelry_5,1.0,OR,The zipper continued to split from the get go...had to deal with it all night  as too late to send them back for a different pair.  The zipper was not lined up correctly- manufacturers defect apparently and I'm not sure if they are returnable now as I had to wear them that night :(
Movies_and_TV_5,3.0,CG,"I saw the Director's Cut and thought I would like it too.  Well, I did and am glad I did.  I am a huge fan of Treme and it is a great movie.  It is a good film to watch once.I really enjoy this show.  I love it.  I love the way it shows the different ways people are different from each other"
Movies_and_TV_5,4.0,CG,"Amazing, and sad, that many of the people who died in the cold war did not have a chance to get a chance to see the film.  The film was shot in a very cold winter with no snow and no wind.  The story is told in a very cold winter and the sun is shining.  The sun is shining and the snow is falling on the ground.  The film is very dark and very cold.  The movie is very cold and very cold.  The camera work is very slow and the editing is very poor.  The story is very dull and the camera work is very poor.  The film is very bad and the editing is very poor.  The movie is very sad"
Movies_and_TV_5,4.0,CG,"This movie is intense!  Not a bad movie, just not a lot of action!  If you like action movies, this movie will make you feel the adrenaline rush.  I would recommend it to anyone who likes action movies.I was excited to see this movie.  The acting is great.  The story is well told and the story is very well told.  I highly recommend it"
Movies_and_TV_5,3.0,CG,"Not sure if someone decided to do the movie, but I saw it for the first time and was so pleased.  The movie is a bit cheesy, but the acting is okay.  If you like older movies, this is a must see."
Movies_and_TV_5,1.0,CG,what a stinker. this movie is an entertaining movie and a good one to watch for the whole family.I really enjoyed the
Movies_and_TV_5,5.0,CG,"Okay so Dustin Rhodes is here.  He's a good guy.  He's been one of the better wrestlers in the world, but he is the one who took a lot of punishment.  He's been in the ring a lot.  This was his first match in the ring and it's pretty good.  I don't think Dustin Rhodes was the best wrestler in the world, but he had a good match with the Goldbergs.  He had a good match with the Triple H match with the tag team match.  I think he had a good match with the big dogs.  I think Dustin Rhodes was the better wrestler in the world.  It's a fun match.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline.  It's got a good storyline. "
Movies_and_TV_5,5.0,CG,Wonderful Christmas music by these guys. The movie is just too slow. There is a lot of nudity. There is a lot of sexual content
Movies_and_TV_5,2.0,CG,"A Cannon production with Roger Waters & The Strokes.  The first one is a slow one.  There's a lot of gunfights and then the fight between the two leads is so intense.  It's a good film, but it's not very good.  The other one is a fast paced one.  There are some very fast paced scenes with a lot of gunfights and then the fight with the Strokes is so intense.  The Strokes are so fast paced and they're so fast paced that they're almost scary.  I don't think it was a great film, but it was definitely worth watching.  The only problem I have with this film is that the action is slow.  The Strokes are not fast paced.  I think it was a good"
